,name,sample1,sample2,sample3,sample4,sample5,date,date_delta,measure1,measure2
872,20121210_sample4,0.0,0.0,0.0,1.0,0.0,2012-12-10,3029,60.0,212.5
873,20080206_sample4,0.0,0.0,0.0,1.0,0.0,2008-02-06,4798,46.0,150.0
874,20041123_sample1,1.0,0.0,0.0,0.0,0.0,2004-11-23,5968,19.0,10.0
875,20011122_sample3,0.0,0.0,1.0,0.0,0.0,2001-11-22,7065,27.0,100.0
876,20051201_sample5,0.0,0.0,0.0,0.0,1.0,2005-12-01,5595,40.5,270.0
877,20040109_sample3,0.0,0.0,1.0,0.0,0.0,2004-01-09,6287,28.5,120.0
878,20080825_sample4,0.0,0.0,0.0,1.0,0.0,2008-08-25,4597,48.0,250.0
879,20160301_sample1,1.0,0.0,0.0,0.0,0.0,2016-03-01,1852,32.0,16.0
880,20050819_sample5,0.0,0.0,0.0,0.0,1.0,2005-08-19,5699,33.75,255.0
881,20010503_sample3,0.0,0.0,1.0,0.0,0.0,2001-05-03,7268,21.0,190.0
882,20120718_sample1,1.0,0.0,0.0,0.0,0.0,2012-07-18,3174,29.0,12.0
883,20030319_sample5,0.0,0.0,0.0,0.0,1.0,2003-03-19,6583,27.0,150.0
884,20110818_sample3,0.0,0.0,1.0,0.0,0.0,2011-08-18,3509,43.5,140.0
885,20070917_sample5,0.0,0.0,0.0,0.0,1.0,2007-09-17,4940,38.25,195.0
886,20040320_sample1,1.0,0.0,0.0,0.0,0.0,2004-03-20,6216,20.0,14.0
887,20071110_sample5,0.0,0.0,0.0,0.0,1.0,2007-11-10,4886,33.75,300.0
888,20010212_sample3,0.0,0.0,1.0,0.0,0.0,2001-02-12,7348,19.5,140.0
889,20121102_sample1,1.0,0.0,0.0,0.0,0.0,2012-11-02,3067,25.0,14.0
890,20200917_sample1,1.0,0.0,0.0,0.0,0.0,2020-09-17,191,35.0,12.0
891,20010405_sample1,1.0,0.0,0.0,0.0,0.0,2001-04-05,7296,17.0,18.0
892,20140519_sample1,1.0,0.0,0.0,0.0,0.0,2014-05-19,2504,28.0,18.0
893,20020727_sample4,0.0,0.0,0.0,1.0,0.0,2002-07-27,6818,24.0,187.5
894,20100508_sample3,0.0,0.0,1.0,0.0,0.0,2010-05-08,3976,37.5,140.0
895,20130803_sample3,0.0,0.0,1.0,0.0,0.0,2013-08-03,2793,43.5,140.0
896,20200509_sample3,0.0,0.0,1.0,0.0,0.0,2020-05-09,322,46.5,100.0
897,20040203_sample1,1.0,0.0,0.0,0.0,0.0,2004-02-03,6262,13.0,12.0
898,20040424_sample4,0.0,0.0,0.0,1.0,0.0,2004-04-24,6181,30.0,175.0
899,20090207_sample1,1.0,0.0,0.0,0.0,0.0,2009-02-07,4431,15.0,13.0
900,20081110_sample5,0.0,0.0,0.0,0.0,1.0,2008-11-10,4520,42.75,285.0
901,20090619_sample3,0.0,0.0,1.0,0.0,0.0,2009-06-19,4299,36.0,200.0
902,20180618_sample2,0.0,1.0,0.0,0.0,0.0,2018-06-18,1013,41.25,142.5
903,20081007_sample1,1.0,0.0,0.0,0.0,0.0,2008-10-07,4554,19.0,17.0
904,20000918_sample3,0.0,0.0,1.0,0.0,0.0,2000-09-18,7495,22.5,130.0
905,20140323_sample3,0.0,0.0,1.0,0.0,0.0,2014-03-23,2561,40.5,180.0
906,20120518_sample4,0.0,0.0,0.0,1.0,0.0,2012-05-18,3235,60.0,250.0
907,20100208_sample4,0.0,0.0,0.0,1.0,0.0,2010-02-08,4065,38.0,175.0
908,20000818_sample5,0.0,0.0,0.0,0.0,1.0,2000-08-18,7526,33.75,270.0
909,20121223_sample3,0.0,0.0,1.0,0.0,0.0,2012-12-23,3016,42.0,120.0
910,20140325_sample2,0.0,1.0,0.0,0.0,0.0,2014-03-25,2559,31.25,112.5
911,20120113_sample4,0.0,0.0,0.0,1.0,0.0,2012-01-13,3361,52.0,212.5
912,20131126_sample4,0.0,0.0,0.0,1.0,0.0,2013-11-26,2678,60.0,125.0
913,20120406_sample3,0.0,0.0,1.0,0.0,0.0,2012-04-06,3277,43.5,150.0
914,20081118_sample2,0.0,1.0,0.0,0.0,0.0,2008-11-18,4512,18.75,150.0
915,20050421_sample1,1.0,0.0,0.0,0.0,0.0,2005-04-21,5819,17.0,17.0
916,20161022_sample3,0.0,0.0,1.0,0.0,0.0,2016-10-22,1617,46.5,200.0
917,20090714_sample1,1.0,0.0,0.0,0.0,0.0,2009-07-14,4274,23.0,11.0
918,20030818_sample1,1.0,0.0,0.0,0.0,0.0,2003-08-18,6431,11.0,10.0
919,20190113_sample4,0.0,0.0,0.0,1.0,0.0,2019-01-13,804,64.0,237.5
920,20190210_sample3,0.0,0.0,1.0,0.0,0.0,2019-02-10,776,52.5,150.0
921,20170415_sample5,0.0,0.0,0.0,0.0,1.0,2017-04-15,1442,74.25,210.0
922,20150116_sample5,0.0,0.0,0.0,0.0,1.0,2015-01-16,2262,60.75,255.0
923,20151016_sample4,0.0,0.0,0.0,1.0,0.0,2015-10-16,1989,52.0,137.5
924,20070615_sample5,0.0,0.0,0.0,0.0,1.0,2007-06-15,5034,56.25,270.0
925,20010606_sample3,0.0,0.0,1.0,0.0,0.0,2001-06-06,7234,15.0,110.0
926,20060503_sample5,0.0,0.0,0.0,0.0,1.0,2006-05-03,5442,33.75,285.0
927,20020725_sample5,0.0,0.0,0.0,0.0,1.0,2002-07-25,6820,33.75,270.0
928,20171018_sample2,0.0,1.0,0.0,0.0,0.0,2017-10-18,1256,41.25,150.0
929,20200127_sample4,0.0,0.0,0.0,1.0,0.0,2020-01-27,425,64.0,237.5
930,20010105_sample5,0.0,0.0,0.0,0.0,1.0,2001-01-05,7386,45.0,165.0
931,20051215_sample4,0.0,0.0,0.0,1.0,0.0,2005-12-15,5581,32.0,225.0
932,20030126_sample2,0.0,1.0,0.0,0.0,0.0,2003-01-26,6635,22.5,150.0
933,20131107_sample1,1.0,0.0,0.0,0.0,0.0,2013-11-07,2697,27.0,15.0
934,20170601_sample4,0.0,0.0,0.0,1.0,0.0,2017-06-01,1395,66.0,175.0
935,20110224_sample3,0.0,0.0,1.0,0.0,0.0,2011-02-24,3684,39.0,190.0
936,20180306_sample4,0.0,0.0,0.0,1.0,0.0,2018-03-06,1117,60.0,162.5
937,20110618_sample4,0.0,0.0,0.0,1.0,0.0,2011-06-18,3570,60.0,187.5
938,20161012_sample4,0.0,0.0,0.0,1.0,0.0,2016-10-12,1627,70.0,250.0
939,20171123_sample3,0.0,0.0,1.0,0.0,0.0,2017-11-23,1220,48.0,150.0
940,20100108_sample3,0.0,0.0,1.0,0.0,0.0,2010-01-08,4096,36.0,190.0
941,20041101_sample3,0.0,0.0,1.0,0.0,0.0,2004-11-01,5990,16.5,180.0
942,20150728_sample5,0.0,0.0,0.0,0.0,1.0,2015-07-28,2069,56.25,255.0
943,20170516_sample2,0.0,1.0,0.0,0.0,0.0,2017-05-16,1411,38.75,120.0
944,20170527_sample1,1.0,0.0,0.0,0.0,0.0,2017-05-27,1400,34.0,12.0
945,20111209_sample5,0.0,0.0,0.0,0.0,1.0,2011-12-09,3396,60.75,225.0
946,20040416_sample2,0.0,1.0,0.0,0.0,0.0,2004-04-16,6189,16.25,112.5
947,20020504_sample4,0.0,0.0,0.0,1.0,0.0,2002-05-04,6902,26.0,237.5
948,20120303_sample4,0.0,0.0,0.0,1.0,0.0,2012-03-03,3311,60.0,250.0
949,20190108_sample5,0.0,0.0,0.0,0.0,1.0,2019-01-08,809,69.75,210.0
950,20051113_sample5,0.0,0.0,0.0,0.0,1.0,2005-11-13,5613,33.75,240.0
951,20040720_sample2,0.0,1.0,0.0,0.0,0.0,2004-07-20,6094,20.0,90.0
952,20000204_sample4,0.0,0.0,0.0,1.0,0.0,2000-02-04,7722,36.0,200.0
953,20150321_sample5,0.0,0.0,0.0,0.0,1.0,2015-03-21,2198,60.75,150.0
954,20040121_sample2,0.0,1.0,0.0,0.0,0.0,2004-01-21,6275,20.0,120.0
955,20150120_sample3,0.0,0.0,1.0,0.0,0.0,2015-01-20,2258,40.5,160.0
956,20050101_sample2,0.0,1.0,0.0,0.0,0.0,2005-01-01,5929,22.5,120.0
957,20140902_sample1,1.0,0.0,0.0,0.0,0.0,2014-09-02,2398,28.0,19.0
958,20190901_sample2,0.0,1.0,0.0,0.0,0.0,2019-09-01,573,43.75,135.0
959,20121127_sample3,0.0,0.0,1.0,0.0,0.0,2012-11-27,3042,39.0,100.0
960,20080106_sample3,0.0,0.0,1.0,0.0,0.0,2008-01-06,4829,24.0,150.0
961,20091026_sample5,0.0,0.0,0.0,0.0,1.0,2009-10-26,4170,40.5,165.0
962,20041107_sample2,0.0,1.0,0.0,0.0,0.0,2004-11-07,5984,20.0,75.0
963,20060403_sample3,0.0,0.0,1.0,0.0,0.0,2006-04-03,5472,31.5,100.0
964,20070603_sample2,0.0,1.0,0.0,0.0,0.0,2007-06-03,5046,23.75,142.5
965,20151017_sample1,1.0,0.0,0.0,0.0,0.0,2015-10-17,1988,27.0,12.0
966,20150523_sample5,0.0,0.0,0.0,0.0,1.0,2015-05-23,2135,65.25,180.0
967,20090401_sample3,0.0,0.0,1.0,0.0,0.0,2009-04-01,4378,27.0,170.0
968,20110416_sample1,1.0,0.0,0.0,0.0,0.0,2011-04-16,3633,26.0,15.0
969,20110617_sample5,0.0,0.0,0.0,0.0,1.0,2011-06-17,3571,63.0,270.0
970,20200801_sample5,0.0,0.0,0.0,0.0,1.0,2020-08-01,238,74.25,150.0
971,20190823_sample2,0.0,1.0,0.0,0.0,0.0,2019-08-23,582,43.75,105.0
972,20171115_sample1,1.0,0.0,0.0,0.0,0.0,2017-11-15,1228,34.0,12.0
973,20030812_sample1,1.0,0.0,0.0,0.0,0.0,2003-08-12,6437,20.0,19.0
974,20080212_sample2,0.0,1.0,0.0,0.0,0.0,2008-02-12,4792,31.25,90.0
975,20100817_sample5,0.0,0.0,0.0,0.0,1.0,2010-08-17,3875,42.75,240.0
976,20080418_sample4,0.0,0.0,0.0,1.0,0.0,2008-04-18,4726,50.0,237.5
977,20090601_sample5,0.0,0.0,0.0,0.0,1.0,2009-06-01,4317,36.0,240.0
978,20151224_sample3,0.0,0.0,1.0,0.0,0.0,2015-12-24,1920,40.5,110.0
979,20141106_sample2,0.0,1.0,0.0,0.0,0.0,2014-11-06,2333,36.25,112.5
980,20001222_sample5,0.0,0.0,0.0,0.0,1.0,2000-12-22,7400,36.0,255.0
981,20000313_sample3,0.0,0.0,1.0,0.0,0.0,2000-03-13,7684,18.0,200.0
982,20120713_sample3,0.0,0.0,1.0,0.0,0.0,2012-07-13,3179,40.5,100.0
983,20180720_sample4,0.0,0.0,0.0,1.0,0.0,2018-07-20,981,64.0,125.0
984,20010113_sample5,0.0,0.0,0.0,0.0,1.0,2001-01-13,7378,29.25,165.0
985,20061021_sample1,1.0,0.0,0.0,0.0,0.0,2006-10-21,5271,16.0,13.0
986,20191018_sample5,0.0,0.0,0.0,0.0,1.0,2019-10-18,526,67.5,210.0
987,20130609_sample1,1.0,0.0,0.0,0.0,0.0,2013-06-09,2848,29.0,16.0
988,20010903_sample3,0.0,0.0,1.0,0.0,0.0,2001-09-03,7145,27.0,200.0
989,20160108_sample3,0.0,0.0,1.0,0.0,0.0,2016-01-08,1905,52.5,180.0
990,20150606_sample3,0.0,0.0,1.0,0.0,0.0,2015-06-06,2121,37.5,170.0
991,20100606_sample1,1.0,0.0,0.0,0.0,0.0,2010-06-06,3947,15.0,16.0
992,20170920_sample1,1.0,0.0,0.0,0.0,0.0,2017-09-20,1284,35.0,17.0
993,20190803_sample1,1.0,0.0,0.0,0.0,0.0,2019-08-03,602,35.0,12.0
994,20010119_sample4,0.0,0.0,0.0,1.0,0.0,2001-01-19,7372,26.0,175.0
995,20000510_sample2,0.0,1.0,0.0,0.0,0.0,2000-05-10,7626,21.25,142.5
996,20050918_sample1,1.0,0.0,0.0,0.0,0.0,2005-09-18,5669,17.0,17.0
997,20030928_sample2,0.0,1.0,0.0,0.0,0.0,2003-09-28,6390,12.5,112.5
998,20050803_sample3,0.0,0.0,1.0,0.0,0.0,2005-08-03,5715,27.0,160.0
999,20080213_sample1,1.0,0.0,0.0,0.0,0.0,2008-02-13,4791,20.0,13.0
1000,20061128_sample1,1.0,0.0,0.0,0.0,0.0,2006-11-28,5233,19.0,13.0
1001,20080214_sample3,0.0,0.0,1.0,0.0,0.0,2008-02-14,4790,33.0,120.0
1002,20060622_sample1,1.0,0.0,0.0,0.0,0.0,2006-06-22,5392,16.0,18.0
1003,20050814_sample4,0.0,0.0,0.0,1.0,0.0,2005-08-14,5704,38.0,187.5
1004,20140921_sample2,0.0,1.0,0.0,0.0,0.0,2014-09-21,2379,36.25,75.0
1005,20110304_sample1,1.0,0.0,0.0,0.0,0.0,2011-03-04,3676,29.0,11.0
1006,20151003_sample3,0.0,0.0,1.0,0.0,0.0,2015-10-03,2002,37.5,190.0
1007,20050517_sample3,0.0,0.0,1.0,0.0,0.0,2005-05-17,5793,28.5,110.0
1008,20140815_sample1,1.0,0.0,0.0,0.0,0.0,2014-08-15,2416,27.0,12.0
1009,20140224_sample4,0.0,0.0,0.0,1.0,0.0,2014-02-24,2588,50.0,175.0
1010,20050308_sample1,1.0,0.0,0.0,0.0,0.0,2005-03-08,5863,16.0,17.0
1011,20070423_sample3,0.0,0.0,1.0,0.0,0.0,2007-04-23,5087,31.5,180.0
1012,20001207_sample5,0.0,0.0,0.0,0.0,1.0,2000-12-07,7415,45.0,150.0
1013,20150101_sample2,0.0,1.0,0.0,0.0,0.0,2015-01-01,2277,32.5,97.5
1014,20011015_sample5,0.0,0.0,0.0,0.0,1.0,2001-10-15,7103,27.0,195.0
1015,20020114_sample4,0.0,0.0,0.0,1.0,0.0,2002-01-14,7012,32.0,162.5
1016,20180402_sample1,1.0,0.0,0.0,0.0,0.0,2018-04-02,1090,33.0,18.0
1017,20040617_sample4,0.0,0.0,0.0,1.0,0.0,2004-06-17,6127,38.0,187.5
1018,20070226_sample1,1.0,0.0,0.0,0.0,0.0,2007-02-26,5143,23.0,13.0
1019,20070921_sample1,1.0,0.0,0.0,0.0,0.0,2007-09-21,4936,23.0,17.0
1020,20140608_sample4,0.0,0.0,0.0,1.0,0.0,2014-06-08,2484,58.0,125.0
1021,20141010_sample2,0.0,1.0,0.0,0.0,0.0,2014-10-10,2360,36.25,150.0
1022,20020310_sample1,1.0,0.0,0.0,0.0,0.0,2002-03-10,6957,19.0,12.0
1023,20040725_sample4,0.0,0.0,0.0,1.0,0.0,2004-07-25,6089,20.0,125.0
1024,20121107_sample4,0.0,0.0,0.0,1.0,0.0,2012-11-07,3062,54.0,237.5
1025,20040912_sample2,0.0,1.0,0.0,0.0,0.0,2004-09-12,6040,25.0,135.0
1026,20080214_sample2,0.0,1.0,0.0,0.0,0.0,2008-02-14,4790,22.5,75.0
1027,20180424_sample3,0.0,0.0,1.0,0.0,0.0,2018-04-24,1068,46.5,180.0
1028,20130920_sample3,0.0,0.0,1.0,0.0,0.0,2013-09-20,2745,37.5,150.0
1029,20200604_sample2,0.0,1.0,0.0,0.0,0.0,2020-06-04,296,37.5,112.5
1030,20110915_sample2,0.0,1.0,0.0,0.0,0.0,2011-09-15,3481,31.25,82.5
1031,20050203_sample3,0.0,0.0,1.0,0.0,0.0,2005-02-03,5896,30.0,100.0
1032,20060721_sample2,0.0,1.0,0.0,0.0,0.0,2006-07-21,5363,25.0,120.0
1033,20100804_sample4,0.0,0.0,0.0,1.0,0.0,2010-08-04,3888,50.0,250.0
1034,20200416_sample3,0.0,0.0,1.0,0.0,0.0,2020-04-16,345,46.5,130.0
1035,20091022_sample1,1.0,0.0,0.0,0.0,0.0,2009-10-22,4174,23.0,16.0
1036,20031002_sample2,0.0,1.0,0.0,0.0,0.0,2003-10-02,6386,17.5,105.0
1037,20160121_sample4,0.0,0.0,0.0,1.0,0.0,2016-01-21,1892,60.0,237.5
1038,20000322_sample2,0.0,1.0,0.0,0.0,0.0,2000-03-22,7675,18.75,90.0
1039,20160704_sample3,0.0,0.0,1.0,0.0,0.0,2016-07-04,1727,51.0,190.0
1040,20150209_sample1,1.0,0.0,0.0,0.0,0.0,2015-02-09,2238,30.0,17.0
1041,20081020_sample4,0.0,0.0,0.0,1.0,0.0,2008-10-20,4541,48.0,125.0
1042,20170507_sample1,1.0,0.0,0.0,0.0,0.0,2017-05-07,1420,30.0,14.0
1043,20030211_sample4,0.0,0.0,0.0,1.0,0.0,2003-02-11,6619,38.0,187.5
1044,20100813_sample3,0.0,0.0,1.0,0.0,0.0,2010-08-13,3879,22.5,120.0
1045,20170724_sample4,0.0,0.0,0.0,1.0,0.0,2017-07-24,1342,62.0,175.0
1046,20110807_sample3,0.0,0.0,1.0,0.0,0.0,2011-08-07,3520,45.0,130.0
1047,20140509_sample1,1.0,0.0,0.0,0.0,0.0,2014-05-09,2514,27.0,15.0
1048,20110103_sample3,0.0,0.0,1.0,0.0,0.0,2011-01-03,3736,40.5,130.0
1049,20010913_sample5,0.0,0.0,0.0,0.0,1.0,2001-09-13,7135,45.0,210.0
1050,20150106_sample3,0.0,0.0,1.0,0.0,0.0,2015-01-06,2272,43.5,180.0
1051,20170313_sample3,0.0,0.0,1.0,0.0,0.0,2017-03-13,1475,52.5,110.0
1052,20070710_sample2,0.0,1.0,0.0,0.0,0.0,2007-07-10,5009,31.25,75.0
1053,20051117_sample5,0.0,0.0,0.0,0.0,1.0,2005-11-17,5609,40.5,300.0
1054,20000217_sample5,0.0,0.0,0.0,0.0,1.0,2000-02-17,7709,33.75,195.0
1055,20090328_sample4,0.0,0.0,0.0,1.0,0.0,2009-03-28,4382,34.0,175.0
1056,20030623_sample5,0.0,0.0,0.0,0.0,1.0,2003-06-23,6487,45.0,180.0
1057,20010409_sample3,0.0,0.0,1.0,0.0,0.0,2001-04-09,7292,24.0,150.0
1058,20070201_sample3,0.0,0.0,1.0,0.0,0.0,2007-02-01,5168,31.5,170.0
1059,20051204_sample4,0.0,0.0,0.0,1.0,0.0,2005-12-04,5592,34.0,212.5
1060,20171221_sample5,0.0,0.0,0.0,0.0,1.0,2017-12-21,1192,69.75,285.0
1061,20060715_sample3,0.0,0.0,1.0,0.0,0.0,2006-07-15,5369,25.5,140.0
1062,20100523_sample2,0.0,1.0,0.0,0.0,0.0,2010-05-23,3961,21.25,82.5
1063,20120601_sample4,0.0,0.0,0.0,1.0,0.0,2012-06-01,3221,54.0,250.0
1064,20050922_sample2,0.0,1.0,0.0,0.0,0.0,2005-09-22,5665,21.25,90.0
1065,20140914_sample4,0.0,0.0,0.0,1.0,0.0,2014-09-14,2386,50.0,225.0
1066,20050805_sample1,1.0,0.0,0.0,0.0,0.0,2005-08-05,5713,16.0,10.0
1067,20010724_sample4,0.0,0.0,0.0,1.0,0.0,2001-07-24,7186,36.0,200.0
1068,20080320_sample5,0.0,0.0,0.0,0.0,1.0,2008-03-20,4755,38.25,195.0
1069,20090923_sample2,0.0,1.0,0.0,0.0,0.0,2009-09-23,4203,30.0,127.5
1070,20090310_sample3,0.0,0.0,1.0,0.0,0.0,2009-03-10,4400,37.5,150.0
1071,20011203_sample4,0.0,0.0,0.0,1.0,0.0,2001-12-03,7054,26.0,137.5
1072,20000620_sample2,0.0,1.0,0.0,0.0,0.0,2000-06-20,7585,18.75,97.5
1073,20030309_sample1,1.0,0.0,0.0,0.0,0.0,2003-03-09,6593,17.0,16.0
1074,20170818_sample2,0.0,1.0,0.0,0.0,0.0,2017-08-18,1317,38.75,127.5
1075,20000414_sample2,0.0,1.0,0.0,0.0,0.0,2000-04-14,7652,12.5,105.0
1076,20101225_sample3,0.0,0.0,1.0,0.0,0.0,2010-12-25,3745,34.5,140.0
1077,20190127_sample1,1.0,0.0,0.0,0.0,0.0,2019-01-27,790,32.0,19.0
1078,20090328_sample1,1.0,0.0,0.0,0.0,0.0,2009-03-28,4382,23.0,10.0
1079,20101120_sample5,0.0,0.0,0.0,0.0,1.0,2010-11-20,3780,47.25,300.0
1080,20030812_sample1,1.0,0.0,0.0,0.0,0.0,2003-08-12,6437,18.0,16.0
1081,20061017_sample4,0.0,0.0,0.0,1.0,0.0,2006-10-17,5275,46.0,187.5
1082,20171101_sample5,0.0,0.0,0.0,0.0,1.0,2017-11-01,1242,72.0,255.0
1083,20160714_sample4,0.0,0.0,0.0,1.0,0.0,2016-07-14,1717,66.0,187.5
1084,20171108_sample1,1.0,0.0,0.0,0.0,0.0,2017-11-08,1235,34.0,12.0
1085,20030602_sample2,0.0,1.0,0.0,0.0,0.0,2003-06-02,6508,22.5,120.0
1086,20000912_sample3,0.0,0.0,1.0,0.0,0.0,2000-09-12,7501,18.0,150.0
1087,20120302_sample3,0.0,0.0,1.0,0.0,0.0,2012-03-02,3312,39.0,160.0
1088,20000615_sample1,1.0,0.0,0.0,0.0,0.0,2000-06-15,7590,12.0,19.0
1089,20060912_sample4,0.0,0.0,0.0,1.0,0.0,2006-09-12,5310,48.0,187.5
1090,20180725_sample4,0.0,0.0,0.0,1.0,0.0,2018-07-25,976,68.0,162.5
1091,20051016_sample2,0.0,1.0,0.0,0.0,0.0,2005-10-16,5641,13.75,150.0
1092,20090405_sample4,0.0,0.0,0.0,1.0,0.0,2009-04-05,4374,44.0,212.5
1093,20070101_sample3,0.0,0.0,1.0,0.0,0.0,2007-01-01,5199,30.0,130.0
1094,20060413_sample2,0.0,1.0,0.0,0.0,0.0,2006-04-13,5462,20.0,90.0
1095,20030212_sample3,0.0,0.0,1.0,0.0,0.0,2003-02-12,6618,21.0,100.0
1096,20141209_sample4,0.0,0.0,0.0,1.0,0.0,2014-12-09,2300,56.0,125.0
1097,20170827_sample2,0.0,1.0,0.0,0.0,0.0,2017-08-27,1308,43.75,75.0
1098,20010224_sample1,1.0,0.0,0.0,0.0,0.0,2001-02-24,7336,20.0,20.0
1099,20130208_sample3,0.0,0.0,1.0,0.0,0.0,2013-02-08,2969,45.0,170.0
1100,20131220_sample2,0.0,1.0,0.0,0.0,0.0,2013-12-20,2654,35.0,112.5
1101,20040401_sample4,0.0,0.0,0.0,1.0,0.0,2004-04-01,6204,32.0,125.0
1102,20011025_sample1,1.0,0.0,0.0,0.0,0.0,2001-10-25,7093,20.0,20.0
1103,20180224_sample5,0.0,0.0,0.0,0.0,1.0,2018-02-24,1127,67.5,240.0
1104,20181103_sample3,0.0,0.0,1.0,0.0,0.0,2018-11-03,875,52.5,120.0
1105,20200821_sample3,0.0,0.0,1.0,0.0,0.0,2020-08-21,218,49.5,160.0
1106,20060226_sample5,0.0,0.0,0.0,0.0,1.0,2006-02-26,5508,51.75,300.0
1107,20040725_sample5,0.0,0.0,0.0,0.0,1.0,2004-07-25,6089,22.5,300.0
1108,20061117_sample1,1.0,0.0,0.0,0.0,0.0,2006-11-17,5244,24.0,12.0
1109,20190303_sample3,0.0,0.0,1.0,0.0,0.0,2019-03-03,755,45.0,110.0
1110,20060315_sample4,0.0,0.0,0.0,1.0,0.0,2006-03-15,5491,32.0,212.5
1111,20051223_sample3,0.0,0.0,1.0,0.0,0.0,2005-12-23,5573,16.5,180.0
1112,20030918_sample1,1.0,0.0,0.0,0.0,0.0,2003-09-18,6400,19.0,13.0
1113,20120601_sample2,0.0,1.0,0.0,0.0,0.0,2012-06-01,3221,32.5,150.0
1114,20100915_sample5,0.0,0.0,0.0,0.0,1.0,2010-09-15,3846,45.0,240.0
1115,20110828_sample1,1.0,0.0,0.0,0.0,0.0,2011-08-28,3499,30.0,19.0
1116,20050514_sample3,0.0,0.0,1.0,0.0,0.0,2005-05-14,5796,19.5,160.0
1117,20060112_sample1,1.0,0.0,0.0,0.0,0.0,2006-01-12,5553,15.0,20.0
1118,20150412_sample1,1.0,0.0,0.0,0.0,0.0,2015-04-12,2176,25.0,16.0
1119,20160410_sample1,1.0,0.0,0.0,0.0,0.0,2016-04-10,1812,34.0,18.0
1120,20171021_sample1,1.0,0.0,0.0,0.0,0.0,2017-10-21,1253,31.0,20.0
1121,20140127_sample3,0.0,0.0,1.0,0.0,0.0,2014-01-27,2616,43.5,150.0
1122,20090810_sample5,0.0,0.0,0.0,0.0,1.0,2009-08-10,4247,33.75,255.0
1123,20110615_sample2,0.0,1.0,0.0,0.0,0.0,2011-06-15,3573,32.5,127.5
1124,20200614_sample4,0.0,0.0,0.0,1.0,0.0,2020-06-14,286,70.0,125.0
1125,20000920_sample4,0.0,0.0,0.0,1.0,0.0,2000-09-20,7493,24.0,150.0
1126,20181109_sample2,0.0,1.0,0.0,0.0,0.0,2018-11-09,869,42.5,127.5
1127,20140115_sample1,1.0,0.0,0.0,0.0,0.0,2014-01-15,2628,28.0,10.0
1128,20040604_sample3,0.0,0.0,1.0,0.0,0.0,2004-06-04,6140,22.5,200.0
1129,20200525_sample5,0.0,0.0,0.0,0.0,1.0,2020-05-25,306,67.5,225.0
1130,20130227_sample1,1.0,0.0,0.0,0.0,0.0,2013-02-27,2950,27.0,19.0
1131,20070516_sample5,0.0,0.0,0.0,0.0,1.0,2007-05-16,5064,47.25,255.0
1132,20080627_sample2,0.0,1.0,0.0,0.0,0.0,2008-06-27,4656,22.5,112.5
1133,20180616_sample3,0.0,0.0,1.0,0.0,0.0,2018-06-16,1015,49.5,190.0
1134,20000918_sample4,0.0,0.0,0.0,1.0,0.0,2000-09-18,7495,40.0,175.0
1135,20200604_sample3,0.0,0.0,1.0,0.0,0.0,2020-06-04,296,45.0,150.0
1136,20001107_sample2,0.0,1.0,0.0,0.0,0.0,2000-11-07,7445,25.0,97.5
1137,20090826_sample2,0.0,1.0,0.0,0.0,0.0,2009-08-26,4231,30.0,82.5
1138,20111025_sample1,1.0,0.0,0.0,0.0,0.0,2011-10-25,3441,30.0,15.0
1139,20190125_sample5,0.0,0.0,0.0,0.0,1.0,2019-01-25,792,72.0,180.0
1140,20080104_sample1,1.0,0.0,0.0,0.0,0.0,2008-01-04,4831,16.0,10.0
1141,20120907_sample2,0.0,1.0,0.0,0.0,0.0,2012-09-07,3123,36.25,82.5
1142,20180414_sample1,1.0,0.0,0.0,0.0,0.0,2018-04-14,1078,31.0,17.0
1143,20080504_sample4,0.0,0.0,0.0,1.0,0.0,2008-05-04,4710,30.0,237.5
1144,20090719_sample4,0.0,0.0,0.0,1.0,0.0,2009-07-19,4269,50.0,200.0
1145,20140827_sample4,0.0,0.0,0.0,1.0,0.0,2014-08-27,2404,50.0,150.0
1146,20111019_sample2,0.0,1.0,0.0,0.0,0.0,2011-10-19,3447,35.0,82.5
1147,20130326_sample3,0.0,0.0,1.0,0.0,0.0,2013-03-26,2923,45.0,160.0
1148,20121123_sample3,0.0,0.0,1.0,0.0,0.0,2012-11-23,3046,39.0,110.0
1149,20151115_sample1,1.0,0.0,0.0,0.0,0.0,2015-11-15,1959,29.0,18.0
1150,20100107_sample4,0.0,0.0,0.0,1.0,0.0,2010-01-07,4097,50.0,162.5
1151,20020915_sample2,0.0,1.0,0.0,0.0,0.0,2002-09-15,6768,20.0,75.0
1152,20010202_sample5,0.0,0.0,0.0,0.0,1.0,2001-02-02,7358,29.25,210.0
1153,20000915_sample3,0.0,0.0,1.0,0.0,0.0,2000-09-15,7498,22.5,100.0
1154,20070924_sample1,1.0,0.0,0.0,0.0,0.0,2007-09-24,4933,23.0,13.0
1155,20090604_sample1,1.0,0.0,0.0,0.0,0.0,2009-06-04,4314,16.0,18.0
1156,20121010_sample5,0.0,0.0,0.0,0.0,1.0,2012-10-10,3090,63.0,270.0
1157,20071122_sample5,0.0,0.0,0.0,0.0,1.0,2007-11-22,4874,40.5,180.0
1158,20051209_sample4,0.0,0.0,0.0,1.0,0.0,2005-12-09,5587,26.0,175.0
1159,20030405_sample5,0.0,0.0,0.0,0.0,1.0,2003-04-05,6566,27.0,165.0
